"6151","SPORT POLO GRAY W/O POCKET","$34.00","EA","EA","0.00"
"6152","SKULLY KNIT HAT","$9.00","EA","EA","0.00"
"6153","ETCHED GRILLING SPATULA","$13.00","EA","EA","0.00"
"6154","THUMANN`S FOOTBALL","$9.00","EA","EA","0.00"
"6155","VINTAGE GRAY T SHIRT LEAGUE","$28.00","EA","EA","0.00"
"6156","VINTAGE BLACK TRUCKER HAT  LEAGUE","$26.00","EA","EA","0.00"
"6160","THUMANN DEMO NAPKIN PACK 250 CT","$30.00","EA","EA","1.00"
"80300","PASTA AND SAUCE (FM) 4LB TRAY","$42.00","CS","LB","24.00"
"80304","TURKEY MEATBALLS AND SAUCE 10oz (FM)","$65.00","CS","LB","25.00"
"80305","BEEF MEATBALLS AND SAUCE 4.5LB","$23.40","CS","LB","9.00"
"80306","TURKEY MEATBALLS AND SAUCE 4.5LB","$23.40","CS","LB","9.00"
"80307","BEEF MEATBALLS IN SAUCE (FM)40 OZ","$58.50","CS","LB","22.50"
"80308","TURKEY MEATBALLS IN SAUCE (FM)40 OZ","$58.50","CS","LB","22.50"
"80309","3 MEAT MEATBALLS IN SAUCE(FM)40oz","$58.50","CS","LB","22.50"
"82670","THU MICRO SLOW COOKED POT ROAST","$24.52","CS","LB","4.50"
"82671","THU MICRO VIRGINIA STYLE HAM","$15.75","CS","LB","4.50"
"82672","MICRO ROASTED GOURMET TURKEY BREAST","$19.13","CS","LB","4.50"
"82673","MICR ROSEMARY & THYME CHICKEN BREAST","$15.30","CS","LB","4.50"
"82675","THU MICRO OVEN ROASTED PORK","$18.00","CS","LB","4.50"
"84216","FULLY COOKED BONELESS SHORT RIBS","$135.00","CS","LB","25.00"
"PA011","LIPARI CHORIZO","$3.42","LB","EA","5.00"
"PA012","LIPARI CHEESE&PARSLEY","$4.85","LB","CS","5.00"
"PA013","LIPARI JALAPENO&PEPPER JACK","$4.80","LB","CS","5.00"
"PA014","LIPARI PEPPERS&ONIONS SAUSAGE","$4.85","LB","CS","5.00"
"PA015","LIPARI CHICKEN SAUSAGE","$3.95","LB","CS","5.00"
"PA016","LIPARI ANDOUILLE SAUSAGE","$3.90","LB","CS","5.00"
"PA017","CHICKEN SAUSAGE/CHEESE&PARSLEY","$5.00","LB","CS","5.00"
"PA018","LIPARI BEEF SAUSAGE","$5.10","LB","CS","5.00"
"PA019","LIPARI BEER BRATS5#","$3.42","LB","CS","5.00"
"PA02","THU/LIPARI 5# SWT ROPE SAUSAGE","$3.25","LB","CS","5.00"
"PA020","LIPARI CHEDDAR BEER BRATS","$3.52","LB","CS","5.00"
"PA021","LIPARI 8INCH SAUSAGE LINK","$3.20","LB","CS","10.00"
"PA022","LIPARI 8INCH CHORIZO LINK","$3.65","LB","CS","10.00"
"PA023","LIPARI 2/5#GROUND VEAL","$5.09","LB","CS","10.00"
"PA024","LIPARI HABERNO SAUSAGE","$3.42","LB","CS","5.00"
"PA025","LIPARI CHICKEN ANDOULLE","$4.20","LB","CS","5.00"
"PA03","THU/LIPARI 5# HOT ROPE SAUSAGE","$3.20","LB","CS","5.00"
"PA04","THU/LIPARI 5# SWEET SAUSAGE","$3.20","LB","CS","5.00"
"PA041","LIPARI SWEET SAUSAGE TRAY PACK","$3.55","LB","CS","10.00"
"PA05","THU/LIPARI 5# HOT SAUSAGE","$3.20","LB","CS","5.00"
"PA051","LIPARI HOT SAUSAGE TRAY PACK","$3.55","LB","CS","10.00"
"PA07","LIPARI BRACCIOLI","$4.80","LB","CS","10.00"
"PA071","LIPARI LAGUNA SAUSAGE","$4.75","LB","CS","5.00"
"PA072","LIPARI SAUSAGE PATTIE HOT&SWEET","$4.75","LB","CS","10.00"
"PA08","GARDEN STATE BRACCIOLI","$5.25","LB","CS","8.50"
"PA081","LIPARI THIN SLICED CHICKEN BREAST","$4.25","LB","CS","20.00"
"PA082","LIPARI CHICKEN PATTIE5#","$4.10","LB","CS","5.50"
"PA11","THU/LIPARI 10# SWEET MEAT","$3.20","LB","CS","10.00"
"PA112","LIPARI R&T PORK BRACCIOLI","$4.10","LB","CS","10.00"
"PA12","THU/LIPARI 10# HOT MEAT","$3.20","LB","CS","10.00"
"PA13","THU/LIPARI 5# SWEET MEAT","$3.20","LB","CS","5.00"
"PA131","LIPARI SWEET SAUSAGE PATTIES","$3.60","LB","CS","10.00"
"PA14","LIPARI CHICKEN SAUSAGE/MOZZ","$5.10","LB","CS","10.00"
"PA15","TH/LIPARI 10# SWT SAUSAGE","$3.20","LB","CS","10.00"
"PA151","LIPARI 10#SWEET ROPE","$3.20","LB","CS","10.00"
"PA16","TH/LIPARI 10# HOT SAUSAGE","$3.20","LB","CS","10.00"
"PA17","LICINI DRY SWEET SAUSAGE","$8.35","LB","CS","10.00"
"PA171","LINCINI ZAMPINO","$5.50","LB","CS","6.00"
"PA18","LICINI DRY HOT SAUSAGE","$8.35","LB","CS","10.00"
"PA181","LICINI PANCETTA","$8.80","LB","EA","6.50"
"PA182","LICINI FINNOCHIO SAUSAGE","$8.60","LB","CS","10.00"
"PA183","LICINI GUANCILAE","$8.60","LB","EA","2.50"
"PA20","CITTERIO OVEN ROASTED PROSCUITTO","$4.35","LB","CS","12.00"
"PA21","CITTERIO COOKED CAPPY # 496","$4.34","LB","CS","11.00"
"PA211","CITTERIO COOKED CAPPY #497","$4.34","LB","CS","9.00"
"PA23","CITTERIO BRESOALA","$16.40","LB","CS","6.00"
"PA241","CARANDO PRE SLICED MORT 12/1#","$50.32","CS","LB","12.00"
"PA25","CITTERIO HARD SALAMI","$3.39","LB","CS","20.25"
"PA26","CITTERIO MINI MORTADELLA","$3.39","LB","CS","15.25"
"PA27","CITTERIO SANDWICH PEPP","$3.91","LB","CS","15.50"
"PA33","CARANDO PROSC 1/2S","$7.10","LB","CS","8.00"
"PA34","CITTERIO P/S HOT CAPPY","$28.69","CS","LB","4.00"
"PA371","CARANDO PRE SLICED CAPPY 12/1#","$7.27","LB","CS","12.00"
"PA39","CITTERIO BONELESS PROSCUITTO","$5.90","LB","CS","10.00"
"PA393","CITTERIO DELI READY PROSC","$8.08","LB","CS","7.50"
"PA40","CITTERIO  SWEET COPPA","$8.94","LB","CS","13.00"
"PA40H","CITTERIO HOT COPPA","$8.94","LB","CS","12.00"
"PA41","PARMA BONELESS PROSCUITTO","$9.45","LB","CS","15.00"
"PA42","CITTERIO CYLINDRICAL MORTADELLA","$3.74","LB","CS","27.00"
"PA42P","CITTERIO CYL MORTADELLA W/PISTACHIO","$3.80","LB","CS","27.00"
"PA43","CITTERIO CHORIZO","$6.59","LB","CS","13.00"
"PA44","CITTERIO ROSEMARY PROSCUITTO","$4.48","LB","CS","11.00"
"PA45","CITTERIO SMALL SOPPPESATA","$6.89","LB","CS","7.00"
"PA45H","CITTERIO SMALL HOT SOPPRESATA","$6.89","LB","CS","7.00"
"PA46","CITTERIO LARGE SOPPRESATA","$6.29","LB","CS","21.00"
"PA461","CITTERIO R/W HOT CAPOCOLLO12/2#","$5.23","LB","CS","24.00"
"PA46H","CITTERIO LARGE HOT SOPPRESATA","$6.29","LB","CS","21.00"
"PA47","CITTERIO PANCETTA","$5.79","LB","CS","17.00"
"PA471","CITTERIO CUBED PANCETTA 12/4OZ","$30.27","CS","EA","3.00"
"PA48","CITTERIO 7OZ ABRUZZESSE","$41.83","CS","LB","10.50"
"PA481","CITTERIO SALAME VINO ROSSO 24/30Z","$49.61","CS","EA","4.50"
"PA482","CITTERIO GENOA/PROVOLONE 28/30Z","$57.67","CS","EA","4.50"
"PA483","CITTERIO 6OZ GENOA/PROV FRESCO","$39.70","CS","EA","4.50"
"PA484","CITTERIO 40Z GENOA FRESCO","$24.75","CS","EA","3.00"
"PA49","CITTERIO 7OZ CALABRESE","$42.32","CS","LB","10.50"
"PA50","CITTERIO BABY GENOA","$41.08","CS","LB","6.75"
"PA51","LICINI SWEET SOPP","$8.45","LB","BX","5.00"
"PA511","LICINI SWEET SOPP LG","$8.45","LB","EA","5.00"
"PA52","LICINI HOT SOPP","$8.45","LB","BX","5.00"
"PA521","LICINI UNCURED SWEET SOPP","$12.15","LB","CS","5.25"
"PA55","CITTERIO SMALL CHORIZO","$7.46","LB","CS","10.50"
"PA551","CITTERIO MORTADELLA PLAIN 1/2","$3.84","LB","CS","19.75"
"PA56","CITTERIO BLADDER MORTADELLA","$3.80","LB","CS","17.00"
"PA66","THUMANN .5OZ COOKED MEATBALL","$3.43","LB","CS","10.00"
"PA67","THUMANN 1 OZ COOKED MEATBALL","$3.43","LB","CS","10.00"
"PA68","THUMANN 1.5 OZ COOKED MEATBALL","$3.43","LB","CS","10.00"
"PA69","THUMANN 2 OZ COOKED MEATBALL","$3.43","LB","CS","10.00"
"PA70C","BUONA VITA 1OZ M/B COOKED","$3.62","LB","CS","10.00"
"PA70D","3OZ BAKED MEATBALLS","$3.50","LB","CS","10.00"
"PA74","VOLPI PROSCIUTTO","$9.06","LB","CS","11.00"
"PA75","THUMANN BONELESS PROSCUITTO 1`2`S","$6.75","LB","CS","10.00"
"PA76","CITTERIO PARMA  PROSC","$9.25","LB","CS","15.00"
"PA78","CITTERIO PRE SLICED PANCETTA","$32.83","CS","LB","3.00"
"PA781","CITTERIO 3OZ SOPP SWEET","$50.10","CS","LB","4.00"
"PA79","CITTERIO PRE SLICED PROSC 12/4OZ","$40.12","CS","EA","4.00"
"PA791","CITTERIO FRESCO 12/4OZ MORT","$20.75","CS","EA","3.00"
"PA792","CITTERIO FRESCO 12/4OZ PROSC","$40.47","CS","EA","3.00"
"PA793","CITTERIO PREMIUM 12/6OZ PROSC","$30.78","CS","EA","6.00"
"PA794","CITTERIO FRESCO 12/4OZ ROSMARINO","$26.31","CS","EA","3.00"
"PA795","CITTERIO PROSC TRIMMING#130","$3.35","lb","cs","41.00"
"PA82","CITTERIO 3 OZ P/S GENOA","$50.11","CS","LB","4.50"
"PA84","CITTERIO P/S PANCETTA","$32.75","CS","LB","3.00"
"PA85","CITTERIO PRE SLICED PROSC","$41.52","CS","LB","6.25"
"PA901","CITTERIO PRE SLICE ROSEMARY 12/4OZ","$26.81","CS","EA","3.00"
"PA902","CITTERIO P/S MILANO#718","$46.64","CS","EA","4.00"
"PA904","CITTERIO P/S SPECK 12/4OZ","$43.73","CS","EA","3.00"
"PA905","CITTERIO P/S MORT 12/4OZ","$20.75","CS","EA","3.00"
"PA906","CITTERIO NATURE DELI ROSEMARY PROSC","$38.24","CS","EA","4.00"
"PA96","SPECK DRY CURED PROSC","$7.75","LB","CS","10.00"
"PA99","LICINI COTECCHINO","$5.25","LB","CS","1.00"
"PA991","LICINI COOKED SALAMI","$5.45","LB","EA","4.00"
"PA992","LICINI CACCIATORI","$8.40","LB","EA","5.00"
"PA993","LICINI COPPA","$8.40","LB","EA","3.00"
"PA994","CITTERIO PROSC&MOZZ12/3OZ","$25.64","CS","EA","2.25"
"PA995","CITTERIO GENOA&PROVOLONE12/3OZ","$20.36","CS","EA","2.25"
"PA996","CITTERIO HARD SALAMI&FONTINA12/3OZ","$20.36","CS","EA","2.25"
"PA997","CITTERIO HOTSOPPE&MOZZ12/3OZ","$20.36","CS","EA","2.25"
"PA998","DRY CURED PORCHETTA","$9.10","LB","CS","27.00"
"PB01","HORMEL BACON TOPPING 2/5#  04544","$70.00","CS","LB","10.00"
"PB02","SMITHFIELD PRECOOKED RND 192SLI BACO","$37.68","CS","LB","5.00"
"PB06","HORMEL PRE COOKED ROUND BACON","$68.46","CS","LB","3.00"
"PB07","THUMANN PRE COOKED BACON","$46.90","CS","LB","3.00"
"PB071","FARMLAND P/C BACON #07233","$40.08","CS","LB","2.75"
"PB072","SM.F FULLY COOKED 18/22PLATINUM","$77.05","CS","LB","3.00"
"PB073","SMF P/C THICK BACON 320SL 7.5#","$48.00","CS","LB","7.50"
"PB08","HORMEL PRE COOKED BACON","$72.15","CS","LB","3.00"
"PB10","THUMANN 25# STACK PACK  18/22 BACON","$3.83","LB","CS","25.00"
"PB11","FARMLAND BRONZE 25#  HRI BACON","$3.79","LB","CS","25.00"
"PB111","FARMLAND RESTAURANT STYLE 18# BACON","$4.15","LB","CS","18.00"
"PB12","SMITHFIELD GM APPLEWOOD 6/8SLICE20#","$4.47","LB","CS","20.00"
"PB16","THUMANN 15# LAYOUT 18/22 BACON","$4.06","LB","CS","15.00"
"PB17","FARMLAND GOLD LAYOUT 14/18 BACON","$4.37","LB","CS","15.00"
"PB19","FARMLAND UNCURED 15# BACON","$3.99","LB","CS","15.00"
"PB20","THUMANN THICK LAYOUT 14/18 BACON","$4.06","LB","CS","15.00"
"PB21","FARMLAND THICK LAYER 14/18 BACON","$4.26","LB","CS","15.00"
"PB22","FARMLAND 9/12 THICK LAYOUT BACON","$4.28","LB","CS","15.00"
"PB32","FARMLAND SMOKED PULLED PORK","$44.75","CS","LB","10.00"
"PB35","THUMANN 1# BACON","$5.45","LB","EA","1.00"
"PB35C","THUMANN 1# BACON CASE","$5.40","LB","CS","24.00"
"PB43","APPLEWOOD SMOKED 14/18 BACON","$4.53","LB","CS","15.00"
"PB46","FARMLAND GOLD APPLEWOOD BACON","$4.49","LB","CS","15.00"
"PB48","10/13 THICK BACON SS J/M","$4.28","LB","CS","15.00"
"PB50","SMITHFIELD RAW DICED BACON BITS 2/5#","$4.06","LB","CS","10.00"
"PB51","FARMLAND CANADIAN BACON 4PC","$4.71","LB","CS","15.00"
"PB511","SMITHFIELD P/S CAN BACON 6/2#","$4.25","LB","CS","12.00"
"PB52","SMITHFIELD UNCURED SLAB BACON13/17","$4.76","LB","CS","15.00"
"PB55","SMITHFIED APPLEWOOD#17484","$4.08","LB","CS","15.00"
"PB56","HORMEL UNCURED 18/22 288SLICED BACON","$111.00","CS","LB","6.50"
"PB57","SMITHFIELD HOTEL BACON 3/6#","$3.95","LB","CS","18.00"
"PB58","HORMEL #39816 10/14 WS BACON","$4.52","LB","CS","15.00"
"PB59","HORMEL APPLEWOOD 13/17 BACON","$4.92","LB","CS","20.00"
"PB60","SMITHFIELD#065459 APPLEWOOD 14/18 BA","$4.74","LB","CS","15.00"
"PC022","HORMEL 6OZ PILLOW PACK 16/6OZ","$45.06","CS","LB","6.00"
"PC12","THUMANN  A/C GENOA","$3.71","LB","CS","20.00"
"PC12H","THUMANN A/C GENOA (CUTS)","$3.91","LB","CS","20.00"
"PC14","THUMANN CARANDO A/C GENOA","$3.37","LB","CS","20.00"
"PC141","MARGARITA GENOA 3PC","$4.66","LB","CS","18.00"
"PC18","HORMEL DILUSSO GENOA SALAMI","$6.02","LB","CS","31.00"
"PC18H","HORMEL DILUSSO CUTS","$6.11","LB","CS","32.00"
"PC19","HORMEL CALABRESE","$5.53","LB","CS","12.00"
"PC20","HORMEL VAC PAC ROSA PEPP","$5.93","LB","CS","10.00"
"PC22","HORMEL ROSA PEPPERONI","$5.64","LB","CS","10.00"
"PC24","HORMEL LEONI  PEPPERONI","$5.01","LB","CS","20.00"
"PC24G","HORMEL LEONI GRANDE PEPPERONI","$5.01","LB","CS","20.00"
"PC25","HORMEL 25# BULK PEPPERONI","$4.54","LB","CS","25.00"
"PC26","HORMEL LONG PEPPERONI","$4.06","LB","CS","25.00"
"PC27","HORMEL P/S WIDE PEPPERONI 10#","$39.06","CS","LB","10.00"
"PC28","HORMEL 8CT ROSA SLICED PEPP","$5.31","LB","CS","25.00"
"PC30","HORMEL MESSINA SALAMI","$6.52","LB","CS","21.00"
"PC31","HORMEL 1861 GOTEBOG","$6.52","LB","CS","25.00"
"PC33","HORMEL HOMELAND SALAMI","$5.58","LB","CS","21.00"
"PC34","HORMEL PEPPERONI & CHEESE LOAF","$5.22","LB","CS","10.00"
"PC35","CITTERIO BABY GENOA 12/9OZ","$42.08","CS","LB","7.00"
"PC36","HORMEL SWT SOPP 1/2","$6.51","LB","CS","12.00"
"PC38","HORMEL CUP PEPPERONI 2/12.5#","$5.20","LB","CS","25.00"
"PC41","MARGHERITA PC PEPPERONI","$4.11","LB","CS","10.00"
"PC43","MARGHERITTA SLICING PEPP","$3.96","LB","CS","15.00"
"PC44","THUMANN HARD SALAMI","$3.81","LB","CS","33.00"
"PC451","STERLING HARD SALAMI","$4.60","LB","CS","34.00"
"PC46","MARGHERITA PEPPERONI FINE","$6.21","LB","CS","10.00"
"PC461","MARGHERITA STICK PEPP","$4.35","LB","CS","10.00"
"PC46C","MARGHERITA PEPPERONI COURSE","$5.37","LB","CS","10.00"
"PC47","THUMANN U N/C GENOA","$5.24","LB","CS","29.00"
"PC49","THUMANN PRE CUT PEPPERONI","$4.44","LB","CS","10.00"
"PC49C","CITTERIO PRE CUT PEPPERONI 10#","$4.44","LB","CS","10.00"
"PC53","MARGHERITA HARD SALAMI","$4.62","LB","CS","19.00"
"PC56","CITTERIO P/C CIAO PEPPERONI","$4.44","LB","CS","10.00"
"PC57","THUMANN SANDWICH PEPPERONI","$3.74","LB","CS","12.00"
"PC57H","THUMANN PEPPERONI(CUTS)","$3.49","LB","CS","13.00"
"PC59","SANDWICH PEPPERONI","$3.74","LB","CS","12.00"
"PC61","CITTERIO P/S BRESOLA#733","$48.75","CS","EA","3.00"
"PC62","CITTERIO COOKED SALAMI #346","$3.04","LB","CS","6.50"
"PC64","HORMEL BOLD SLICED PEPPERONI 2/5#","$4.06","LB","CS","10.00"
"PC66","CITTERIO A/C GENOA","$4.02","LB","CS","20.00"
"PC68","CITTERIO N/C GENOA","$5.24","LB","CS","35.00"
"PC69","CARANDO PRE SLICED WIDE PEPPERONI","$3.65","LB","CS","10.00"
"PC70","CITTERIO GENOA/PROVOLE 30Z 28PACK","$56.42","CS","EA","4.50"
"PC81","CITTERIO FRESCO PANCETTA 40Z","$32.22","CS","LB","6.00"
"PC82","CITTERIO FRESCO PROSC 4OZ","$40.62","CS","LB","6.00"
"PC83","CITTERIO FRESCO SOPPE 4OZ","$31.50","CS","LB","6.00"
"PC84","CITTERIO 6OZ PROSC/MOZZ ROLL","$49.38","CS","EA","4.50"
"PC85","MARGARITA P/S PEPPERONI 8/2#","$4.00","LB","CS","16.00"
"PC86","COLUMBUS HT SOPPE 2/2,5#","$8.91","LB","CS","5.00"
"PC87","CITTERIO SANDWICH PEPPERONI","$3.67","LB","CS","15.00"
"PC88","CITTERIO P/S PROSC 12/1#","$108.08","CS","LB","12.00"
"PC89","CITTERIO P/S GENOA RW","$4.60","LB","CS","21.00"
"PC90","CITTERIO PEPPERED PROSC","$4.02","LB","CS","22.25"
"PC91","CITTERIO 30Z PRONTI SOPPE 24PER","$49.86","CS","LB","4.50"
"PC92","CITTERIO 4OZ FRESCO SPECK","$44.08","CS","LB","3.00"
"PC94","CITTERIO MILANO/FONT 6OZ FRESCO","$47.55","CS","LB","4.50"
"PC95","CITTERIO GENOA/PROV 6OZ FRESCO","$39.76","CS","LB","4.50"
"PC96","CITTERIO 6OZ HOT COPPA FRESCO","$29.08","CS","LB","4.50"
"PC97","CITTERIO 7OZ ORGANIC MILANO","$67.52","CS","LB","5.26"
"PC98","CITTERIO R/W HOT SLICED CAPPY","$5.13","LB","CS","25.20"
"PD10","TAYLOR 6# PORK ROLL","$6.42","LB","CS","12.00"
"PD14","TAYLOR 1# PORK ROLL","$7.10","LB","CS","12.00"
"PD15","TAYLOR 3# PORK ROLL","$6.62","LB","CS","12.00"
"PD20","TAYLOR PORK ROLL THIN SLICES","$7.07","LB","CS","4.50"
"PD21","TAYLOR THICK SLICED PORK ROLL","$7.07","LB","CS","4.50"
"PD40","TRENTON PORK ROLL","$5.66","LB","CS","12.00"
"PD46","JERSEY MADE PORK ROLL","$3.90","LB","CS","12.00"
"PD48","CASE 1.5OZ PORK ROLL 8/1.5OZ","$4.30","LB","CS","12.00"
"PD50","LEBANON BOLOGNA","$6.62","LB","CS","10.00"
"PD51","SWEET LEBANON","$6.71","LB","CS","10.00"
"PE13","JERSEY MADE 8100 TURKEY","$3.90","LB","CS","18.00"
"PE16","THUMANN BRN SKNLS / 46998","$5.05","LB","CS","18.00"
"PE20","THUMANN JUST PERFECT BROWN TURKEY","$5.19","LB","CS","16.00"
"PE23","MICHIGAN 4/5# GROUND TURKEY","$2.63","LB","CS","20.00"
"PE25","THUMANN 920 / 46904 TURKEY","$4.75","LB","CS","19.00"
"PE26","MICHIGAN # 47958","$4.91","LB","CS","18.00"
"PE27","MICHIGAN #46602","$4.51","LB","CS","18.00"
"PE29","MICHIGAN#46622 S/L WHITE TURKEY","$2.88","LB","CS","19.00"
"PE30","THUMANN 925 / 46906 TURKEY","$4.91","LB","CS","19.00"
"PE32","THUMANN RAW TURKEY / 40935","$4.80","LB","CS","19.00"
"PE321","MICHIGAN RAW TURKEY RWA/NET","$4.50","LB","CS","19.25"
"PE42","MICHIGAN SKIN ON TURKEY 46800","$3.49","LB","CS","19.00"
"PE45","CAROLINA 81309","$3.15","LB","CS","18.00"
"PE64","MICHIGAN WHITE S/L TURKEY 46502","$3.86","LB","CS","18.00"
"PE65","MICHIGAN LOW SALT TURKEY","$4.00","LB","CS","18.00"
"PE67","MICHIGAN SMOKED TURKEY #47810","$3.89","LB","CS","17.00"
"PE68","MICHIGAN #49005 TURKEY SAUSAGE","$30.60","CS","LB","10.00"
"PE69","MICHIGAN  TURKEY #47572","$3.89","LB","CS","18.00"
"PE70","CAROLINA 81003 TURKEY","$4.25","LB","CS","18.00"
"PE71","MICHIGAN #48532 P/S SMOKED","$5.14","LB","CS","12.00"
"PE72","MICHIGAN #48530 P/S BRN","$5.50","LB","CS","24.00"
"PE73","MICHIGAN RAW #40021 TURKEY","$3.43","LB","CS","21.00"
"PE74","MICHIGAN #40013 RAW TURKEY","$3.31","LB","CS","19.00"
"PE75","CAROLINA 81036 S/L TURKEY","$5.01","LB","CS","10.00"
"PE76","MICHIGAN #46824","$5.83","LB","CS","17.00"
"PE84","HML #868202","$4.15","LB","CS","20.00"
"PE85","BB#91108","$2.74","LB","CS","19.00"
"PE87","BB#81024","$2.78","LB","CS","18.00"
"PE88","BB#88495 FROZEN","$2.23","LB","CS","19.00"
"PE89","BB TURKEY #10513","$2.78","LB","CS","20.00"
"PE90","BB FROZEN TURKEY#87416","$2.38","LB","CS","19.00"
"PE91","HORMEL#868602 TURKEY","$4.15","LB","LB","19.00"
"PE92","MICHIGAN HONEY SMOKED TURKEY#46848","$4.79","LB","CS","18.00"
"PE96","MICHIGAN#47198 TURKEY TENDER BROWNED","$4.04","LB","CS","19.00"
"PE97","CAROLINA #91366 TURKEY","$4.90","LB","EA","1000.0"
"PE99","MICHIGAN 46800 TURKEY","$3.96","LB","CS","18.00"
"PE991","MICHIGAN 46812 PAN ROASTED","$4.50","LB","CS","17.00"
"PF01","CROSS DOCK FEE","$40.00","EA","CS","1.00"
"PF02","GARBAGE LEFT ON DOCK","$45.00","CS","",""
"PF05","ACME#5965D BROOKLYN SLICED NOVA","$16.28","LB","CS","5.00"
"PF06","ACME#0407N 8OZ NO LABEL NOVA","$120.78","CS","EA","6.00"
"PF10","HORMEL SPICED HAM","$3.67","LB","EA","5.00"
"PF11","J&J CHOC/CHIP COOKIE 216/1.5OZ","$55.00","CS","LB","21.00"
"PF12","J&J SUGAR COOKIE 288/1.5OZ","$55.00","CS","LB","21.00"
"PF13","J&J OAT/RAISIN COOKIE 240/1.5OZ","$55.00","CS","LB","22.00"
"PF14","J&J GRMT DARK CHOC 1OZ/240","$55.00","CS","LB","15.00"
"PF15","J&J NAT-CHK CHOC CK DOUGH1.5/240","$74.50","CS","LB","22.50"
"PF16","4OZ BANANA PUDDING CUP 12PK","$25.53","CS","LB","3.00"
"PF17","5OZ CHOC PUDDING CUP 12/PK","$25.53","CS","LB","3.75"
"PF18","5OZ STRAWBERRY CHEESE CAKE 12PK","$29.94","CS","LB","3.75"
"PF19","5OZ CARROT CAKE 12PK","$23.76","CS","LB","3.75"
"PF20","5OZ RED VELVET CAKE 12PK","$23.76","CS","LB","3.75"
"PF21","7OZ APPLE COBBLER 12PK","$23.76","CS","LB","6.00"
"PF22","7OZ PECAN COBBLER 12PK","$23.76","CS","LB","6.00"
"PF23","4IN PECAN PIE 12/4OZ PK","$24.49","CS","LB","3.00"
"PF24","4INCH BUTTERMILK PIE 12/4OZPK","$24.49","CS","LB","3.00"
"PF25","COOKIES&CREAM4OZ CUP","$30.94","CS","LB","5.50"
"PF26","SCOOPABLE CHEESECAKE IN A TUB","$46.75","CS","LB","7.00"
"PF27","LEMON PIE12/4OZ 4INCH","$24.49","CS","LB","3.00"
"PF28","7OZ PEACH COBBLER12PK","$23.76","CS","LB","6.00"
"PF29","4INCH SWEET POT PIE 12PK","$24.49","CS","LB","5.00"
"PF30","CLADDAGH IRISH CHED1PC","$9.50","LB","CS","10.00"
"PF31","HONEY GOAT CHEESE LOG 12/4OZ","$37.50","CS","LB","3.00"
"PF32","DRUNKEN GOAT CHEESE","$10.84","LB","CS","10.00"
"PF33","JAMACIAN BEEF PATTIES","$64.75","CS","LB","15.00"
"PF34","DUBAI 4OZ CHOCCOLATE","$38.88","CS","LB","3.00"
"PF35","4OZ BAKLAVA CHEESECAKE","$30.94","CS","LB","3.00"
"PF36","KRINOS R&G PEPPER STRIPS4/1GAL","$24.50","CS","LB","32.00"
"PF37","WHOLE PEPPERONCINI 4/1GAL","$22.74","CS","LB","32.00"
"PF38","SLICED PEPPERONCINI 4/1GAL","$23.96","CS","LB","32.00"
"PF39","MILD BANANA PEPPER RINGS4/1GAL","$23.10","CS","LB","32.00"
"PF40","SLICED JALAPENO PEPPERS 4/1GAL","$19.87","CS","LB","32.00"
"PF41","HT BANANA PEPPER RINGS4/1GAL","$23.10","CS","LB","32.00"
"PF42","ROASTED RED PEPPERS 6/2900GS","$33.00","CS","LB","39.00"
"PG131","KOCH CHICKEN FRIES #86358","$36.50","CS","LB","10.00"
"PG151","TYSON 4 PC CHICKEN #20727","$39.05","CS","LB","15.00"
"PG17","THUMANN CHICKEN STEAKS","$2.90","LB","CS","10.00"
"PG20","NEW TT FC GRILLED 4OZ CHICKEN","$57.40","CS","LB","10.00"
"PG21","NEW HOMESTYLE BRD TENDERLOIN","$32.60","CS","LB","10.00"
"PG22","TYSON UNCOOKED BRD TENDER#077441","$35.15","CS","LB","10.00"
"PG25","TYSON 944 COOKED CHICKEN BRST FIL","$57.98","CS","LB","10.00"
"PG271","TYSON 44002 CHICKEN","$46.05","CS","LB","10.00"
"PG32","TYSON 5210  COOKED WINGS OF FIRE","$40.40","CS","LB","10.00"
"PG331","KOCH HOT BREADED WINGS 86616","$57.10","CS","LB","15.00"
"PG332","KOCH BREADED MILD WINGS 2/7.5# 86614","$57.10","CS","LB","15.00"
"PG35","TYSON 435 GRILLED CHICKEN 36/4.5OZ P","$70.50","CS","LB","10.00"
"PG383","TYSON 38364 FULLY COOKED CHICKEN FIN","$32.00","CS","LB","10.00"
"PG41","KOCH SAVORY CHICKEN FINGERS 86735","$44.80","CS","LB","10.00"
"PG43","THUMANN BREADED CHICKEN CUTLET","$43.00","CS","LB","10.00"
"PG433","KOCH FULLY COOKED FINGERS 87083","$43.00","CS","LB","10.00"
"PG434","KOCH CHICKEN NUGGETS 85667","$34.40","CS","LB","10.00"
"PG435","SPICEY BREADED CUTLET5.2OZ 2/5#","$39.65","CS","LB","10.00"
"PG436","UNCOOKED BRD 4-6OZ CHICKEN FLT","$31.50","CS","LB","10.00"
"PG44","THUMANN ITALIAN CHICKEN CUTLET","$43.50","CS","LB","10.00"
"PG441","NELLIE`S ITALIAN CHICKEN CUTLET","$50.00","CS","LB","10.00"
"PG449","BRAKEBUSH 1/10#ITALIAN CHICKEN(#2S)","$24.00","CS","LB","10.00"
"PG451","KOCH GRILLED MARK CHICKEN FILLET","$59.40","CS","LB","10.00"
